x_path,y_path
resources/data/artificial/sample_x787.npy,resources/data/artificial/sample_y787.npy
resources/data/artificial/sample_x788.npy,resources/data/artificial/sample_y788.npy
resources/data/artificial/sample_x789.npy,resources/data/artificial/sample_y789.npy
resources/data/artificial/sample_x790.npy,resources/data/artificial/sample_y790.npy
resources/data/artificial/sample_x791.npy,resources/data/artificial/sample_y791.npy
resources/data/artificial/sample_x792.npy,resources/data/artificial/sample_y792.npy
resources/data/artificial/sample_x793.npy,resources/data/artificial/sample_y793.npy
resources/data/artificial/sample_x794.npy,resources/data/artificial/sample_y794.npy
resources/data/artificial/sample_x795.npy,resources/data/artificial/sample_y795.npy
resources/data/artificial/sample_x796.npy,resources/data/artificial/sample_y796.npy
resources/data/artificial/sample_x797.npy,resources/data/artificial/sample_y797.npy
resources/data/artificial/sample_x798.npy,resources/data/artificial/sample_y798.npy
resources/data/artificial/sample_x799.npy,resources/data/artificial/sample_y799.npy
resources/data/artificial/sample_x800.npy,resources/data/artificial/sample_y800.npy
resources/data/artificial/sample_x801.npy,resources/data/artificial/sample_y801.npy
resources/data/artificial/sample_x802.npy,resources/data/artificial/sample_y802.npy
resources/data/artificial/sample_x803.npy,resources/data/artificial/sample_y803.npy
resources/data/artificial/sample_x804.npy,resources/data/artificial/sample_y804.npy
resources/data/artificial/sample_x805.npy,resources/data/artificial/sample_y805.npy
resources/data/artificial/sample_x806.npy,resources/data/artificial/sample_y806.npy
resources/data/artificial/sample_x807.npy,resources/data/artificial/sample_y807.npy
resources/data/artificial/sample_x808.npy,resources/data/artificial/sample_y808.npy
resources/data/artificial/sample_x809.npy,resources/data/artificial/sample_y809.npy
resources/data/artificial/sample_x810.npy,resources/data/artificial/sample_y810.npy
resources/data/artificial/sample_x811.npy,resources/data/artificial/sample_y811.npy
resources/data/artificial/sample_x812.npy,resources/data/artificial/sample_y812.npy
resources/data/artificial/sample_x813.npy,resources/data/artificial/sample_y813.npy
resources/data/artificial/sample_x814.npy,resources/data/artificial/sample_y814.npy
resources/data/artificial/sample_x815.npy,resources/data/artificial/sample_y815.npy
resources/data/artificial/sample_x816.npy,resources/data/artificial/sample_y816.npy
resources/data/artificial/sample_x817.npy,resources/data/artificial/sample_y817.npy
resources/data/artificial/sample_x818.npy,resources/data/artificial/sample_y818.npy
resources/data/artificial/sample_x819.npy,resources/data/artificial/sample_y819.npy
resources/data/artificial/sample_x820.npy,resources/data/artificial/sample_y820.npy
resources/data/artificial/sample_x821.npy,resources/data/artificial/sample_y821.npy
resources/data/artificial/sample_x822.npy,resources/data/artificial/sample_y822.npy
resources/data/artificial/sample_x823.npy,resources/data/artificial/sample_y823.npy
resources/data/artificial/sample_x824.npy,resources/data/artificial/sample_y824.npy
resources/data/artificial/sample_x825.npy,resources/data/artificial/sample_y825.npy
resources/data/artificial/sample_x826.npy,resources/data/artificial/sample_y826.npy
resources/data/artificial/sample_x827.npy,resources/data/artificial/sample_y827.npy
resources/data/artificial/sample_x828.npy,resources/data/artificial/sample_y828.npy
resources/data/artificial/sample_x829.npy,resources/data/artificial/sample_y829.npy
resources/data/artificial/sample_x830.npy,resources/data/artificial/sample_y830.npy
resources/data/artificial/sample_x831.npy,resources/data/artificial/sample_y831.npy
resources/data/artificial/sample_x832.npy,resources/data/artificial/sample_y832.npy
resources/data/artificial/sample_x833.npy,resources/data/artificial/sample_y833.npy
resources/data/artificial/sample_x834.npy,resources/data/artificial/sample_y834.npy
resources/data/artificial/sample_x835.npy,resources/data/artificial/sample_y835.npy
resources/data/artificial/sample_x836.npy,resources/data/artificial/sample_y836.npy
resources/data/artificial/sample_x837.npy,resources/data/artificial/sample_y837.npy
resources/data/artificial/sample_x838.npy,resources/data/artificial/sample_y838.npy
resources/data/artificial/sample_x839.npy,resources/data/artificial/sample_y839.npy
resources/data/artificial/sample_x840.npy,resources/data/artificial/sample_y840.npy
resources/data/artificial/sample_x841.npy,resources/data/artificial/sample_y841.npy
resources/data/artificial/sample_x842.npy,resources/data/artificial/sample_y842.npy
resources/data/artificial/sample_x843.npy,resources/data/artificial/sample_y843.npy
resources/data/artificial/sample_x844.npy,resources/data/artificial/sample_y844.npy
resources/data/artificial/sample_x845.npy,resources/data/artificial/sample_y845.npy
resources/data/artificial/sample_x846.npy,resources/data/artificial/sample_y846.npy
resources/data/artificial/sample_x847.npy,resources/data/artificial/sample_y847.npy
resources/data/artificial/sample_x848.npy,resources/data/artificial/sample_y848.npy
resources/data/artificial/sample_x849.npy,resources/data/artificial/sample_y849.npy
resources/data/artificial/sample_x850.npy,resources/data/artificial/sample_y850.npy
resources/data/artificial/sample_x851.npy,resources/data/artificial/sample_y851.npy
resources/data/artificial/sample_x852.npy,resources/data/artificial/sample_y852.npy
resources/data/artificial/sample_x853.npy,resources/data/artificial/sample_y853.npy
resources/data/artificial/sample_x854.npy,resources/data/artificial/sample_y854.npy
resources/data/artificial/sample_x855.npy,resources/data/artificial/sample_y855.npy
resources/data/artificial/sample_x856.npy,resources/data/artificial/sample_y856.npy
resources/data/artificial/sample_x857.npy,resources/data/artificial/sample_y857.npy
resources/data/artificial/sample_x858.npy,resources/data/artificial/sample_y858.npy
resources/data/artificial/sample_x859.npy,resources/data/artificial/sample_y859.npy
resources/data/artificial/sample_x860.npy,resources/data/artificial/sample_y860.npy
resources/data/artificial/sample_x861.npy,resources/data/artificial/sample_y861.npy
resources/data/artificial/sample_x862.npy,resources/data/artificial/sample_y862.npy
resources/data/artificial/sample_x863.npy,resources/data/artificial/sample_y863.npy
resources/data/artificial/sample_x864.npy,resources/data/artificial/sample_y864.npy
resources/data/artificial/sample_x865.npy,resources/data/artificial/sample_y865.npy
resources/data/artificial/sample_x866.npy,resources/data/artificial/sample_y866.npy
resources/data/artificial/sample_x867.npy,resources/data/artificial/sample_y867.npy
resources/data/artificial/sample_x868.npy,resources/data/artificial/sample_y868.npy
resources/data/artificial/sample_x869.npy,resources/data/artificial/sample_y869.npy
resources/data/artificial/sample_x870.npy,resources/data/artificial/sample_y870.npy
resources/data/artificial/sample_x871.npy,resources/data/artificial/sample_y871.npy
resources/data/artificial/sample_x872.npy,resources/data/artificial/sample_y872.npy
resources/data/artificial/sample_x873.npy,resources/data/artificial/sample_y873.npy
resources/data/artificial/sample_x874.npy,resources/data/artificial/sample_y874.npy
resources/data/artificial/sample_x875.npy,resources/data/artificial/sample_y875.npy
resources/data/artificial/sample_x876.npy,resources/data/artificial/sample_y876.npy
resources/data/artificial/sample_x877.npy,resources/data/artificial/sample_y877.npy
resources/data/artificial/sample_x878.npy,resources/data/artificial/sample_y878.npy
resources/data/artificial/sample_x879.npy,resources/data/artificial/sample_y879.npy
resources/data/artificial/sample_x880.npy,resources/data/artificial/sample_y880.npy
resources/data/artificial/sample_x881.npy,resources/data/artificial/sample_y881.npy
resources/data/artificial/sample_x882.npy,resources/data/artificial/sample_y882.npy
resources/data/artificial/sample_x883.npy,resources/data/artificial/sample_y883.npy
resources/data/artificial/sample_x884.npy,resources/data/artificial/sample_y884.npy
resources/data/artificial/sample_x885.npy,resources/data/artificial/sample_y885.npy
resources/data/artificial/sample_x886.npy,resources/data/artificial/sample_y886.npy
resources/data/artificial/sample_x887.npy,resources/data/artificial/sample_y887.npy
resources/data/artificial/sample_x888.npy,resources/data/artificial/sample_y888.npy
resources/data/artificial/sample_x889.npy,resources/data/artificial/sample_y889.npy
resources/data/artificial/sample_x890.npy,resources/data/artificial/sample_y890.npy
resources/data/artificial/sample_x891.npy,resources/data/artificial/sample_y891.npy
resources/data/artificial/sample_x892.npy,resources/data/artificial/sample_y892.npy
resources/data/artificial/sample_x893.npy,resources/data/artificial/sample_y893.npy
resources/data/artificial/sample_x894.npy,resources/data/artificial/sample_y894.npy
resources/data/artificial/sample_x895.npy,resources/data/artificial/sample_y895.npy
resources/data/artificial/sample_x896.npy,resources/data/artificial/sample_y896.npy
resources/data/artificial/sample_x897.npy,resources/data/artificial/sample_y897.npy
resources/data/artificial/sample_x898.npy,resources/data/artificial/sample_y898.npy
resources/data/artificial/sample_x899.npy,resources/data/artificial/sample_y899.npy
resources/data/artificial/sample_x900.npy,resources/data/artificial/sample_y900.npy
resources/data/artificial/sample_x901.npy,resources/data/artificial/sample_y901.npy
resources/data/artificial/sample_x902.npy,resources/data/artificial/sample_y902.npy
resources/data/artificial/sample_x903.npy,resources/data/artificial/sample_y903.npy
resources/data/artificial/sample_x904.npy,resources/data/artificial/sample_y904.npy
resources/data/artificial/sample_x905.npy,resources/data/artificial/sample_y905.npy
resources/data/artificial/sample_x906.npy,resources/data/artificial/sample_y906.npy
resources/data/artificial/sample_x907.npy,resources/data/artificial/sample_y907.npy
resources/data/artificial/sample_x908.npy,resources/data/artificial/sample_y908.npy
resources/data/artificial/sample_x909.npy,resources/data/artificial/sample_y909.npy
resources/data/artificial/sample_x910.npy,resources/data/artificial/sample_y910.npy
resources/data/artificial/sample_x911.npy,resources/data/artificial/sample_y911.npy
resources/data/artificial/sample_x912.npy,resources/data/artificial/sample_y912.npy
resources/data/artificial/sample_x913.npy,resources/data/artificial/sample_y913.npy
resources/data/artificial/sample_x914.npy,resources/data/artificial/sample_y914.npy
resources/data/artificial/sample_x915.npy,resources/data/artificial/sample_y915.npy
resources/data/artificial/sample_x916.npy,resources/data/artificial/sample_y916.npy
resources/data/artificial/sample_x917.npy,resources/data/artificial/sample_y917.npy
resources/data/artificial/sample_x918.npy,resources/data/artificial/sample_y918.npy
resources/data/artificial/sample_x919.npy,resources/data/artificial/sample_y919.npy
resources/data/artificial/sample_x920.npy,resources/data/artificial/sample_y920.npy
resources/data/artificial/sample_x921.npy,resources/data/artificial/sample_y921.npy
resources/data/artificial/sample_x922.npy,resources/data/artificial/sample_y922.npy
resources/data/artificial/sample_x923.npy,resources/data/artificial/sample_y923.npy
resources/data/artificial/sample_x924.npy,resources/data/artificial/sample_y924.npy
resources/data/artificial/sample_x925.npy,resources/data/artificial/sample_y925.npy
resources/data/artificial/sample_x926.npy,resources/data/artificial/sample_y926.npy
resources/data/artificial/sample_x927.npy,resources/data/artificial/sample_y927.npy
resources/data/artificial/sample_x928.npy,resources/data/artificial/sample_y928.npy
resources/data/artificial/sample_x929.npy,resources/data/artificial/sample_y929.npy
resources/data/artificial/sample_x930.npy,resources/data/artificial/sample_y930.npy
resources/data/artificial/sample_x931.npy,resources/data/artificial/sample_y931.npy
resources/data/artificial/sample_x932.npy,resources/data/artificial/sample_y932.npy
resources/data/artificial/sample_x933.npy,resources/data/artificial/sample_y933.npy
resources/data/artificial/sample_x934.npy,resources/data/artificial/sample_y934.npy
resources/data/artificial/sample_x935.npy,resources/data/artificial/sample_y935.npy
resources/data/artificial/sample_x936.npy,resources/data/artificial/sample_y936.npy
resources/data/artificial/sample_x937.npy,resources/data/artificial/sample_y937.npy
resources/data/artificial/sample_x938.npy,resources/data/artificial/sample_y938.npy
resources/data/artificial/sample_x939.npy,resources/data/artificial/sample_y939.npy
resources/data/artificial/sample_x940.npy,resources/data/artificial/sample_y940.npy
resources/data/artificial/sample_x941.npy,resources/data/artificial/sample_y941.npy
resources/data/artificial/sample_x942.npy,resources/data/artificial/sample_y942.npy
resources/data/artificial/sample_x943.npy,resources/data/artificial/sample_y943.npy
resources/data/artificial/sample_x944.npy,resources/data/artificial/sample_y944.npy
resources/data/artificial/sample_x945.npy,resources/data/artificial/sample_y945.npy
resources/data/artificial/sample_x946.npy,resources/data/artificial/sample_y946.npy
resources/data/artificial/sample_x947.npy,resources/data/artificial/sample_y947.npy
resources/data/artificial/sample_x948.npy,resources/data/artificial/sample_y948.npy
resources/data/artificial/sample_x949.npy,resources/data/artificial/sample_y949.npy
resources/data/artificial/sample_x950.npy,resources/data/artificial/sample_y950.npy
resources/data/artificial/sample_x951.npy,resources/data/artificial/sample_y951.npy
resources/data/artificial/sample_x952.npy,resources/data/artificial/sample_y952.npy
resources/data/artificial/sample_x953.npy,resources/data/artificial/sample_y953.npy
resources/data/artificial/sample_x954.npy,resources/data/artificial/sample_y954.npy
resources/data/artificial/sample_x955.npy,resources/data/artificial/sample_y955.npy
resources/data/artificial/sample_x956.npy,resources/data/artificial/sample_y956.npy
resources/data/artificial/sample_x957.npy,resources/data/artificial/sample_y957.npy
resources/data/artificial/sample_x958.npy,resources/data/artificial/sample_y958.npy
resources/data/artificial/sample_x959.npy,resources/data/artificial/sample_y959.npy
resources/data/artificial/sample_x960.npy,resources/data/artificial/sample_y960.npy
resources/data/artificial/sample_x961.npy,resources/data/artificial/sample_y961.npy
resources/data/artificial/sample_x962.npy,resources/data/artificial/sample_y962.npy
resources/data/artificial/sample_x963.npy,resources/data/artificial/sample_y963.npy
resources/data/artificial/sample_x964.npy,resources/data/artificial/sample_y964.npy
resources/data/artificial/sample_x965.npy,resources/data/artificial/sample_y965.npy
resources/data/artificial/sample_x966.npy,resources/data/artificial/sample_y966.npy
resources/data/artificial/sample_x967.npy,resources/data/artificial/sample_y967.npy
resources/data/artificial/sample_x968.npy,resources/data/artificial/sample_y968.npy
resources/data/artificial/sample_x969.npy,resources/data/artificial/sample_y969.npy
resources/data/artificial/sample_x970.npy,resources/data/artificial/sample_y970.npy
resources/data/artificial/sample_x971.npy,resources/data/artificial/sample_y971.npy
resources/data/artificial/sample_x972.npy,resources/data/artificial/sample_y972.npy
resources/data/artificial/sample_x973.npy,resources/data/artificial/sample_y973.npy
resources/data/artificial/sample_x974.npy,resources/data/artificial/sample_y974.npy
resources/data/artificial/sample_x975.npy,resources/data/artificial/sample_y975.npy
resources/data/artificial/sample_x976.npy,resources/data/artificial/sample_y976.npy
resources/data/artificial/sample_x977.npy,resources/data/artificial/sample_y977.npy
resources/data/artificial/sample_x978.npy,resources/data/artificial/sample_y978.npy
resources/data/artificial/sample_x979.npy,resources/data/artificial/sample_y979.npy
resources/data/artificial/sample_x980.npy,resources/data/artificial/sample_y980.npy
resources/data/artificial/sample_x981.npy,resources/data/artificial/sample_y981.npy
resources/data/artificial/sample_x982.npy,resources/data/artificial/sample_y982.npy
resources/data/artificial/sample_x983.npy,resources/data/artificial/sample_y983.npy
resources/data/artificial/sample_x984.npy,resources/data/artificial/sample_y984.npy
resources/data/artificial/sample_x985.npy,resources/data/artificial/sample_y985.npy
resources/data/artificial/sample_x986.npy,resources/data/artificial/sample_y986.npy
resources/data/artificial/sample_x987.npy,resources/data/artificial/sample_y987.npy
resources/data/artificial/sample_x988.npy,resources/data/artificial/sample_y988.npy
resources/data/artificial/sample_x989.npy,resources/data/artificial/sample_y989.npy
resources/data/artificial/sample_x990.npy,resources/data/artificial/sample_y990.npy
resources/data/artificial/sample_x991.npy,resources/data/artificial/sample_y991.npy
resources/data/artificial/sample_x992.npy,resources/data/artificial/sample_y992.npy
resources/data/artificial/sample_x993.npy,resources/data/artificial/sample_y993.npy
resources/data/artificial/sample_x994.npy,resources/data/artificial/sample_y994.npy
resources/data/artificial/sample_x995.npy,resources/data/artificial/sample_y995.npy
resources/data/artificial/sample_x996.npy,resources/data/artificial/sample_y996.npy
resources/data/artificial/sample_x997.npy,resources/data/artificial/sample_y997.npy
resources/data/artificial/sample_x998.npy,resources/data/artificial/sample_y998.npy
resources/data/artificial/sample_x999.npy,resources/data/artificial/sample_y999.npy
resources/data/artificial/sample_x1000.npy,resources/data/artificial/sample_y1000.npy
resources/data/artificial/sample_x1001.npy,resources/data/artificial/sample_y1001.npy
resources/data/artificial/sample_x1002.npy,resources/data/artificial/sample_y1002.npy
resources/data/artificial/sample_x1003.npy,resources/data/artificial/sample_y1003.npy
resources/data/artificial/sample_x1004.npy,resources/data/artificial/sample_y1004.npy
resources/data/artificial/sample_x1005.npy,resources/data/artificial/sample_y1005.npy
resources/data/artificial/sample_x1006.npy,resources/data/artificial/sample_y1006.npy
resources/data/artificial/sample_x1007.npy,resources/data/artificial/sample_y1007.npy
resources/data/artificial/sample_x1008.npy,resources/data/artificial/sample_y1008.npy
resources/data/artificial/sample_x1009.npy,resources/data/artificial/sample_y1009.npy
resources/data/artificial/sample_x1010.npy,resources/data/artificial/sample_y1010.npy
resources/data/artificial/sample_x1011.npy,resources/data/artificial/sample_y1011.npy
resources/data/artificial/sample_x1012.npy,resources/data/artificial/sample_y1012.npy
resources/data/artificial/sample_x1013.npy,resources/data/artificial/sample_y1013.npy
resources/data/artificial/sample_x1014.npy,resources/data/artificial/sample_y1014.npy
resources/data/artificial/sample_x1015.npy,resources/data/artificial/sample_y1015.npy
resources/data/artificial/sample_x1016.npy,resources/data/artificial/sample_y1016.npy
resources/data/artificial/sample_x1017.npy,resources/data/artificial/sample_y1017.npy
resources/data/artificial/sample_x1018.npy,resources/data/artificial/sample_y1018.npy
resources/data/artificial/sample_x1019.npy,resources/data/artificial/sample_y1019.npy
resources/data/artificial/sample_x1020.npy,resources/data/artificial/sample_y1020.npy
resources/data/artificial/sample_x1021.npy,resources/data/artificial/sample_y1021.npy
resources/data/artificial/sample_x1022.npy,resources/data/artificial/sample_y1022.npy
resources/data/artificial/sample_x1023.npy,resources/data/artificial/sample_y1023.npy
resources/data/artificial/sample_x1024.npy,resources/data/artificial/sample_y1024.npy
resources/data/artificial/sample_x1025.npy,resources/data/artificial/sample_y1025.npy
resources/data/artificial/sample_x1026.npy,resources/data/artificial/sample_y1026.npy
resources/data/artificial/sample_x1027.npy,resources/data/artificial/sample_y1027.npy
resources/data/artificial/sample_x1028.npy,resources/data/artificial/sample_y1028.npy
resources/data/artificial/sample_x1029.npy,resources/data/artificial/sample_y1029.npy
resources/data/artificial/sample_x1030.npy,resources/data/artificial/sample_y1030.npy
resources/data/artificial/sample_x1031.npy,resources/data/artificial/sample_y1031.npy
resources/data/artificial/sample_x1032.npy,resources/data/artificial/sample_y1032.npy
resources/data/artificial/sample_x1033.npy,resources/data/artificial/sample_y1033.npy
resources/data/artificial/sample_x1034.npy,resources/data/artificial/sample_y1034.npy
resources/data/artificial/sample_x1035.npy,resources/data/artificial/sample_y1035.npy
resources/data/artificial/sample_x1036.npy,resources/data/artificial/sample_y1036.npy
resources/data/artificial/sample_x1037.npy,resources/data/artificial/sample_y1037.npy
resources/data/artificial/sample_x1038.npy,resources/data/artificial/sample_y1038.npy
resources/data/artificial/sample_x1039.npy,resources/data/artificial/sample_y1039.npy
resources/data/artificial/sample_x1040.npy,resources/data/artificial/sample_y1040.npy
resources/data/artificial/sample_x1041.npy,resources/data/artificial/sample_y1041.npy
resources/data/artificial/sample_x1042.npy,resources/data/artificial/sample_y1042.npy
resources/data/artificial/sample_x1043.npy,resources/data/artificial/sample_y1043.npy
resources/data/artificial/sample_x1044.npy,resources/data/artificial/sample_y1044.npy
resources/data/artificial/sample_x1045.npy,resources/data/artificial/sample_y1045.npy
resources/data/artificial/sample_x1046.npy,resources/data/artificial/sample_y1046.npy
resources/data/artificial/sample_x1047.npy,resources/data/artificial/sample_y1047.npy
resources/data/artificial/sample_x1048.npy,resources/data/artificial/sample_y1048.npy
resources/data/artificial/sample_x1049.npy,resources/data/artificial/sample_y1049.npy
resources/data/artificial/sample_x1050.npy,resources/data/artificial/sample_y1050.npy
resources/data/artificial/sample_x1051.npy,resources/data/artificial/sample_y1051.npy
resources/data/artificial/sample_x1052.npy,resources/data/artificial/sample_y1052.npy
resources/data/artificial/sample_x1053.npy,resources/data/artificial/sample_y1053.npy
resources/data/artificial/sample_x1054.npy,resources/data/artificial/sample_y1054.npy
resources/data/artificial/sample_x1055.npy,resources/data/artificial/sample_y1055.npy
resources/data/artificial/sample_x1056.npy,resources/data/artificial/sample_y1056.npy
resources/data/artificial/sample_x1057.npy,resources/data/artificial/sample_y1057.npy
resources/data/artificial/sample_x1058.npy,resources/data/artificial/sample_y1058.npy
resources/data/artificial/sample_x1059.npy,resources/data/artificial/sample_y1059.npy
resources/data/artificial/sample_x1060.npy,resources/data/artificial/sample_y1060.npy
resources/data/artificial/sample_x1061.npy,resources/data/artificial/sample_y1061.npy
resources/data/artificial/sample_x1062.npy,resources/data/artificial/sample_y1062.npy
resources/data/artificial/sample_x1063.npy,resources/data/artificial/sample_y1063.npy
resources/data/artificial/sample_x1064.npy,resources/data/artificial/sample_y1064.npy
resources/data/artificial/sample_x1065.npy,resources/data/artificial/sample_y1065.npy
resources/data/artificial/sample_x1066.npy,resources/data/artificial/sample_y1066.npy
resources/data/artificial/sample_x1067.npy,resources/data/artificial/sample_y1067.npy
resources/data/artificial/sample_x1068.npy,resources/data/artificial/sample_y1068.npy
resources/data/artificial/sample_x1069.npy,resources/data/artificial/sample_y1069.npy
resources/data/artificial/sample_x1070.npy,resources/data/artificial/sample_y1070.npy
resources/data/artificial/sample_x1071.npy,resources/data/artificial/sample_y1071.npy
resources/data/artificial/sample_x1072.npy,resources/data/artificial/sample_y1072.npy
resources/data/artificial/sample_x1073.npy,resources/data/artificial/sample_y1073.npy
resources/data/artificial/sample_x1074.npy,resources/data/artificial/sample_y1074.npy
resources/data/artificial/sample_x1075.npy,resources/data/artificial/sample_y1075.npy
resources/data/artificial/sample_x1076.npy,resources/data/artificial/sample_y1076.npy
resources/data/artificial/sample_x1077.npy,resources/data/artificial/sample_y1077.npy
resources/data/artificial/sample_x1078.npy,resources/data/artificial/sample_y1078.npy
resources/data/artificial/sample_x1079.npy,resources/data/artificial/sample_y1079.npy
resources/data/artificial/sample_x1080.npy,resources/data/artificial/sample_y1080.npy
resources/data/artificial/sample_x1081.npy,resources/data/artificial/sample_y1081.npy
resources/data/artificial/sample_x1082.npy,resources/data/artificial/sample_y1082.npy
resources/data/artificial/sample_x1083.npy,resources/data/artificial/sample_y1083.npy
resources/data/artificial/sample_x1084.npy,resources/data/artificial/sample_y1084.npy
resources/data/artificial/sample_x1085.npy,resources/data/artificial/sample_y1085.npy
resources/data/artificial/sample_x1086.npy,resources/data/artificial/sample_y1086.npy
resources/data/artificial/sample_x1087.npy,resources/data/artificial/sample_y1087.npy
resources/data/artificial/sample_x1088.npy,resources/data/artificial/sample_y1088.npy
resources/data/artificial/sample_x1089.npy,resources/data/artificial/sample_y1089.npy
resources/data/artificial/sample_x1090.npy,resources/data/artificial/sample_y1090.npy
resources/data/artificial/sample_x1091.npy,resources/data/artificial/sample_y1091.npy
resources/data/artificial/sample_x1092.npy,resources/data/artificial/sample_y1092.npy
resources/data/artificial/sample_x1093.npy,resources/data/artificial/sample_y1093.npy
resources/data/artificial/sample_x1094.npy,resources/data/artificial/sample_y1094.npy
resources/data/artificial/sample_x1095.npy,resources/data/artificial/sample_y1095.npy
resources/data/artificial/sample_x1096.npy,resources/data/artificial/sample_y1096.npy
resources/data/artificial/sample_x1097.npy,resources/data/artificial/sample_y1097.npy
resources/data/artificial/sample_x1098.npy,resources/data/artificial/sample_y1098.npy
resources/data/artificial/sample_x1099.npy,resources/data/artificial/sample_y1099.npy
resources/data/artificial/sample_x1100.npy,resources/data/artificial/sample_y1100.npy
resources/data/artificial/sample_x1101.npy,resources/data/artificial/sample_y1101.npy
resources/data/artificial/sample_x1102.npy,resources/data/artificial/sample_y1102.npy
resources/data/artificial/sample_x1103.npy,resources/data/artificial/sample_y1103.npy
resources/data/artificial/sample_x1104.npy,resources/data/artificial/sample_y1104.npy
resources/data/artificial/sample_x1105.npy,resources/data/artificial/sample_y1105.npy
resources/data/artificial/sample_x1106.npy,resources/data/artificial/sample_y1106.npy
resources/data/artificial/sample_x1107.npy,resources/data/artificial/sample_y1107.npy
resources/data/artificial/sample_x1108.npy,resources/data/artificial/sample_y1108.npy
resources/data/artificial/sample_x1109.npy,resources/data/artificial/sample_y1109.npy
resources/data/artificial/sample_x1110.npy,resources/data/artificial/sample_y1110.npy
resources/data/artificial/sample_x1111.npy,resources/data/artificial/sample_y1111.npy
resources/data/artificial/sample_x1112.npy,resources/data/artificial/sample_y1112.npy
resources/data/artificial/sample_x1113.npy,resources/data/artificial/sample_y1113.npy
resources/data/artificial/sample_x1114.npy,resources/data/artificial/sample_y1114.npy
resources/data/artificial/sample_x1115.npy,resources/data/artificial/sample_y1115.npy
resources/data/artificial/sample_x1116.npy,resources/data/artificial/sample_y1116.npy
resources/data/artificial/sample_x1117.npy,resources/data/artificial/sample_y1117.npy
resources/data/artificial/sample_x1118.npy,resources/data/artificial/sample_y1118.npy
resources/data/artificial/sample_x1119.npy,resources/data/artificial/sample_y1119.npy
resources/data/artificial/sample_x1120.npy,resources/data/artificial/sample_y1120.npy
resources/data/artificial/sample_x1121.npy,resources/data/artificial/sample_y1121.npy
resources/data/artificial/sample_x1122.npy,resources/data/artificial/sample_y1122.npy
resources/data/artificial/sample_x1123.npy,resources/data/artificial/sample_y1123.npy
resources/data/artificial/sample_x1124.npy,resources/data/artificial/sample_y1124.npy
resources/data/artificial/sample_x1125.npy,resources/data/artificial/sample_y1125.npy
resources/data/artificial/sample_x1126.npy,resources/data/artificial/sample_y1126.npy
resources/data/artificial/sample_x1127.npy,resources/data/artificial/sample_y1127.npy
resources/data/artificial/sample_x1128.npy,resources/data/artificial/sample_y1128.npy
resources/data/artificial/sample_x1129.npy,resources/data/artificial/sample_y1129.npy
resources/data/artificial/sample_x1130.npy,resources/data/artificial/sample_y1130.npy
resources/data/artificial/sample_x1131.npy,resources/data/artificial/sample_y1131.npy
resources/data/artificial/sample_x1132.npy,resources/data/artificial/sample_y1132.npy
resources/data/artificial/sample_x1133.npy,resources/data/artificial/sample_y1133.npy
resources/data/artificial/sample_x1134.npy,resources/data/artificial/sample_y1134.npy
resources/data/artificial/sample_x1135.npy,resources/data/artificial/sample_y1135.npy
resources/data/artificial/sample_x1136.npy,resources/data/artificial/sample_y1136.npy
resources/data/artificial/sample_x1137.npy,resources/data/artificial/sample_y1137.npy
resources/data/artificial/sample_x1138.npy,resources/data/artificial/sample_y1138.npy
resources/data/artificial/sample_x1139.npy,resources/data/artificial/sample_y1139.npy
resources/data/artificial/sample_x1140.npy,resources/data/artificial/sample_y1140.npy
resources/data/artificial/sample_x1141.npy,resources/data/artificial/sample_y1141.npy
resources/data/artificial/sample_x1142.npy,resources/data/artificial/sample_y1142.npy
resources/data/artificial/sample_x1143.npy,resources/data/artificial/sample_y1143.npy
resources/data/artificial/sample_x1144.npy,resources/data/artificial/sample_y1144.npy
resources/data/artificial/sample_x1145.npy,resources/data/artificial/sample_y1145.npy
resources/data/artificial/sample_x1146.npy,resources/data/artificial/sample_y1146.npy
resources/data/artificial/sample_x1147.npy,resources/data/artificial/sample_y1147.npy
resources/data/artificial/sample_x1148.npy,resources/data/artificial/sample_y1148.npy
resources/data/artificial/sample_x1149.npy,resources/data/artificial/sample_y1149.npy
resources/data/artificial/sample_x1150.npy,resources/data/artificial/sample_y1150.npy
resources/data/artificial/sample_x1151.npy,resources/data/artificial/sample_y1151.npy
resources/data/artificial/sample_x1152.npy,resources/data/artificial/sample_y1152.npy
resources/data/artificial/sample_x1153.npy,resources/data/artificial/sample_y1153.npy
resources/data/artificial/sample_x1154.npy,resources/data/artificial/sample_y1154.npy
resources/data/artificial/sample_x1155.npy,resources/data/artificial/sample_y1155.npy
resources/data/artificial/sample_x1156.npy,resources/data/artificial/sample_y1156.npy
resources/data/artificial/sample_x1157.npy,resources/data/artificial/sample_y1157.npy
resources/data/artificial/sample_x1158.npy,resources/data/artificial/sample_y1158.npy
resources/data/artificial/sample_x1159.npy,resources/data/artificial/sample_y1159.npy
resources/data/artificial/sample_x1160.npy,resources/data/artificial/sample_y1160.npy
resources/data/artificial/sample_x1161.npy,resources/data/artificial/sample_y1161.npy
resources/data/artificial/sample_x1162.npy,resources/data/artificial/sample_y1162.npy
resources/data/artificial/sample_x1163.npy,resources/data/artificial/sample_y1163.npy
resources/data/artificial/sample_x1164.npy,resources/data/artificial/sample_y1164.npy
resources/data/artificial/sample_x1165.npy,resources/data/artificial/sample_y1165.npy
